stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
761015123,,Ålerudrønningen,,60.8646930,11.2244920,,,0,
761015124,,Ålerud,,60.8717040,11.2181270,,,0,
761015125,,Åsvestadgårdene,,60.8570060,11.2513390,,,0,
761015127,,Rysvea,,60.8114280,11.1670100,,,0,
761015128,,Vangli,,60.8139230,11.1747740,,,0,
761015129,,Farmen,,60.7931750,11.1953090,,,0,
761015130,,Spikkerud sag,,60.8655700,11.1668300,,,0,
761015131,,Ingeberg sk.,,60.8268620,11.1306190,,,0,
761015132,,Ingebergfeltet nedre,,60.8272670,11.1254950,,,0,
761015133,,Ingebergsbakken,,60.8284800,11.1271940,,,0,
761015135,,Arnset,,60.8363910,11.2587960,,,0,
761015136,,Arnsethagen,,60.8379020,11.2497190,,,0,
761015137,,Skålerud 1,,60.8519940,11.1822400,,,0,
761015139,,Kallerud,,60.8329770,11.2319300,,,0,
761015140,,Ilseng gård,,60.7808800,11.2131490,,,0,
761015141,,Linjevegen,,60.7773820,11.2189870,,,0,
761015142,,Elvsrud,,60.8562810,11.1355620,,,0,
761015143,,Svenkerud,,60.8545880,11.1460350,,,0,
761015147,,Brumunddal rutebilstasjon,,60.8831710,10.9411780,,,0,
761015148,,Brumund sag,,60.9938050,10.9639770,,,0,
761015150,,Djupdalen,,60.9005810,10.9666650,,,0,
761015152,,Brumunddal Esso E6,,60.8798710,10.9301900,,,0,
761015153,,Slåttsvevegen,,60.9067230,10.9600360,,,0,
761015154,,Kvalfeltet,,60.8565900,11.0155130,,,0,
761015155,,Buttekvern,,60.8829920,10.9467690,,,0,
761015157,,Langmoen,,60.8862230,10.9362220,,,0,
761015159,,Stigen,,60.8868220,10.9018700,,,0,
761015160,,Thore Bjerkes veg,,60.8790740,10.9450930,,,0,
761015163,,Sanden Mørkved,,60.8660430,10.9648350,,,0,
761015166,,Sidearmen Brumundvegen,,60.9239040,10.9800970,,,0,
761015170,,Flåhagenfeltet,,60.8912850,10.9623880,,,0,
761015171,,Sidearmen Nordåsvegen,,60.8930660,10.9683050,,,0,
761015172,,Myhres plass,,60.8972430,10.9737790,,,0,
761015173,,Snøplogbakken,,60.8872300,10.9008620,,,0,
761015174,,Børkesvevegen,,60.8977510,10.9545270,,,0,
761015176,,Lillevegen,,60.8869360,10.9404300,,,0,
761015177,,Røyslivegen,,60.9022480,10.9566090,,,0,
761015178,,Veldrevegen,,60.8994180,10.9392710,,,0,
761015179,,Ajak,,60.8905330,10.9519100,,,0,
761015180,,Liavegen,,60.8884240,10.9554120,,,0,
761015182,,Bakkehaugen,,60.8924180,10.9358230,,,0,
761015183,,Evenrudstykkjet,,60.9008640,10.9548460,,,0,
761015184,,Fagerlund gamle skole,,60.8918910,10.9312200,,,0,
761015185,,Ringsaker vgs. Brumunddal,,60.8906140,10.9419800,,,0,
761015186,,Ånnerudvegen,,60.9023280,10.9366820,,,0,
761015187,,Jemtland,,60.8942760,10.9190140,,,0,
761015189,,Sveum,,60.8915020,10.9438770,,,0,
761015190,,Kongsvegen legesenter,,60.8764460,10.9527440,,,0,
761015191,,Kongelholgutua,,60.8734970,10.9556410,,,0,
761015192,,Fossumfeltet snuplass,,60.9075390,10.9608060,,,0,
761015193,,Sandbakken Furnes,,60.8357660,11.0561740,,,0,
761015194,,Brumunddal bibliotek,,60.8848690,10.9473810,,,0,
761015195,,Hempa skole,,60.8982240,10.9560120,,,0,
761015196,,Fagerlund nye skole,,60.8937260,10.9415620,,,0,
761015197,,Furnes ungdomsskole,,60.8502310,11.0415480,,,0,
761015198,,Lillebørke,,60.8964270,10.9417990,,,0,
761015199,,Mørkvedvegen,,60.8802260,10.9523120,,,0,
761015200,,Neskrysset,,60.8872800,10.9088440,,,0,
761015201,,Pellervika,,60.8874700,10.9161360,,,0,
761015205,,Byflaten,,60.9195440,10.9064950,,,0,
761015207,,Gamle Dæhli,,60.7960430,10.7679770,,,0,
761015208,,Dæhli skole,,60.7942050,10.7568680,,,0,
761015209,,Mailundkrysset,,60.7925950,10.8961690,,,0,
761015210,,Evenstad,,60.8439980,10.9773780,,,0,
761015211,,Åsgård,,60.8671380,10.7673030,,,0,
761015212,,Marken,,60.8642460,10.7652650,,,0,
761015213,,Gaupenhenger,,60.8335990,10.7451760,,,0,
761015214,,Gaupen sk.,,60.8712160,10.7796290,,,0,
761015215,,Revlinghagan,,60.8649980,10.7656740,,,0,
761015216,,Havik,,60.9903560,10.6035390,,,0,
761015217,,Havikberget,,60.9836010,10.6308120,,,0,
761015218,,Hersoug,,60.8732530,10.7823770,,,0,
761015219,,Rønning,,60.8754920,10.7734190,,,0,
761015220,,Soug,,60.8697430,10.7997700,,,0,
761015221,,Hol,,60.7691760,10.9054540,,,0,
761015222,,Håve,,60.8716770,10.8109310,,,0,
761015223,,Jølstad,,60.8420180,10.7810970,,,0,
761015224,,Ingeberg,,60.8473550,10.7972230,,,0,
761015227,,Kylstad skole,,60.8743320,11.0413370,,,0,
761015228,,Lindal,,60.8300060,10.9015470,,,0,
761015229,,Hagelund Lismarka,,61.0682790,10.6412070,,,0,
761015230,,Felugstad,,61.0698280,10.6328350,,,0,
761015231,,Hagatun,,61.0704690,10.6273450,,,0,
761015232,,Sæterlivegen,,61.0580670,10.7037820,,,0,
761015233,,Ringom,,61.0694010,10.6038270,,,0,
761015234,,Bekkedalen,,61.0701640,10.5963780,,,0,
761015235,,Sortåshøgda,,61.0697360,10.5801030,,,0,
761015236,,Sortåslykkja,,61.0686650,10.5758050,,,0,
761015237,,Midtlia,,61.0794370,10.6340170,,,0,
761015238,,Bjørnsrud,,61.0789720,10.6222570,,,0,
761015239,,Øverlia Lismarka,,61.0855140,10.6403750,,,0,
761015240,,Lismarka,,61.0707130,10.6232610,,,0,
761015241,,Lismarka sk.,,61.0711400,10.6282320,,,0,
761015243,,Mengshol,,60.8102800,10.7312580,,,0,
761015245,,Kvernstubrua,,60.9477840,10.7672130,,,0,
761015247,,Mjøskroa,,60.9152790,10.7084740,,,0,
761015249,,Moelv Shell E6,,60.9195100,10.7049100,,,0,
761015250,,Mjøssenteret nord,,60.9206200,10.7036870,,,0,
761015251,,Moelv ungdomsskole,,60.9267460,10.6927960,,,0,
761015252,,Ringsaker Elektro,,60.9112590,10.7370650,,,0,
761015253,,Brufoss,,60.9524230,10.7681710,,,0,
761015255,,Ringsaker folkehøgsk.,,60.9126550,10.7416600,,,0,
761015256,,Kroken,,60.9459920,10.7592850,,,0,
761015260,,Øvre Fossen,,60.9403760,10.7277050,,,0,
761015261,,Bekkedalskrysset,,60.9390870,10.6940420,,,0,
761015262,,Elgtråkket,,60.9414560,10.7042650,,,0,
761015264,,Øymohellinga,,60.9438170,10.7007540,,,0,
761015266,,Moelv brannstasjon,,60.9307100,10.7027120,,,0,
761015267,,Øgardsvegen,,60.9403650,10.7179770,,,0,
761015268,,Bassengvegen II,,60.9386180,10.7149110,,,0,
761015269,,Bassengvegen I,,60.9372020,10.7097410,,,0,
761015270,,Nedre Fossen,,60.9378780,10.7214980,,,0,
761015271,,Røstadvegen II,,60.9385720,10.7214060,,,0,
761015272,,Røstadvegen I,,60.9391480,10.7240760,,,0,
761015273,,Fossvegen,,60.9382860,10.7182340,,,0,
761015276,,Pinnerudvegen/Fauskerudvegen,,60.9386790,10.7038210,,,0,
761015277,,Ringslia,,60.9431500,10.6901600,,,0,
761015278,,Stapperudvegen,,60.9398080,10.7235580,,,0,
761015279,,Strandvegen Moelv,,60.9250110,10.7015410,,,0,
761015280,,Ringsaker sykehjem,,60.9344750,10.6980780,,,0,
761015282,,Fossen Mat,,60.9393270,10.7162780,,,0,
761015283,,Pinnerudvegen,,60.9350590,10.7059530,,,0,
761015284,,Moelv v. gamle bomst.,,60.9232980,10.6913480,,,0,
761015287,,Myrgård,,60.8151860,10.9112040,,,0,
761015289,,Myrvoll,,60.8507120,11.0158240,,,0,
761015292,,Nes sentral,,60.7904280,10.9026920,,,0,
761015293,,Torp i Nes,,60.7834970,10.9226530,,,0,
761015294,,Enebo,,60.7875630,10.9122040,,,0,
761015295,,Nes legesenter,,60.7624440,10.9273210,,,0,
761015296,,Fossum Kisevegen,,60.7714310,10.8889680,,,0,
761015297,,Kjonerud,,60.8148800,10.8895440,,,0,
761015298,,Nes skole,,60.8022040,10.8440960,,,0,
761015299,,Nedre Berg Nes,,60.7998120,10.8798340,,,0,
761015300,,Næroset,,60.9750480,10.7761730,,,0,
761015301,,Buvika,,60.9815790,10.7868140,,,0,
761015302,,Putten,,60.9025270,11.0394330,,,0,
761015304,,Rudshøgda OBS,,60.9102330,10.8107770,,,0,
761015306,,Simenstad,,60.9204670,10.8202300,,,0,
761015307,,Rud,,60.9194680,10.8126290,,,0,
761015308,,Stolpestad,,60.9018060,10.8103170,,,0,
761015309,,Rudshøgda stasjon,,60.9154550,10.8150390,,,0,
761015310,,Furu steinerskole,,60.9203380,10.8378230,,,0,
761015311,,Nortura Rudshøgda,,60.9039760,10.8165440,,,0,
761015312,,Rudshøgda E6,,60.9121740,10.8121220,,,0,
761015313,,Sjusjøen,,61.1642610,10.7073700,,,0,
761015315,,Graaten,,61.1529270,10.6917420,,,0,
761015316,,Sjusjøvangen,,61.1509480,10.6914690,,,0,
761015317,,Sjusjøen skisenter,,61.1151770,10.7419170,,,0,
761015318,,Nordseterkrysset Sjusjøen,,61.1477090,10.6877100,,,0,
761015319,,Rustad fjellstue,,61.1515390,10.7001780,,,0,
761015321,,Hoelsgård hotel,,61.1463550,10.6888450,,,0,
761015322,,Snekkerhagen,,60.9421230,10.7362550,,,0,
761015323,,Solhaug,,60.7949030,10.7555660,,,0,
761015324,,Stavsjø,,60.8050040,10.8389640,,,0,
761015325,,Stavsjø Brænderi,,60.8150020,10.8413940,,,0,
761015326,,Briskebyen,,60.8041380,10.8252570,,,0,
761015328,,Slettvoll,,60.8086970,10.8394700,,,0,
761015329,,Presterud,,60.8106650,10.8143410,,,0,
761015331,,Taskerud,,60.8071210,10.7399480,,,0,
761015333,,Grande rekreasjonshjem,,60.7683830,10.9464620,,,0,
761015334,,Tingnes,,60.7620700,10.9414890,,,0,
761015335,,Tingvang,,60.9021030,10.7288970,,,0,
761015336,,Skapal Åshøgdvegen,,60.9015240,10.7454030,,,0,
761015337,,Skapal 2,,60.9061810,10.7358300,,,0,
761015339,,Leine,,60.8977360,10.7903610,,,0,
761015340,,Samsalkrysset,,60.8981780,10.7683740,,,0,
761015341,,Eriksrud,,60.8990860,10.7596310,,,0,
761015344,,Granly,,61.0108110,10.7839610,,,0,
761015345,,Stubberudgrinda,,61.0051080,10.7935370,,,0,
761015346,,Busmundrud,,61.0180780,10.7708620,,,0,
761015347,,Åsen skole,,61.0268480,10.7544880,,,0,
761015348,,Nyhus,,61.0331920,10.7488030,,,0,
761015349,,Haugsvehøgda,,61.0432850,10.7375630,,,0,
761015350,,Onsumrampa,,61.0482100,10.7241080,,,0,
761015351,,Bjerkely,,61.0503270,10.7150730,,,0,
761015352,,Bjerkelysveen,,61.0529480,10.7093980,,,0,
761015353,,Tørtopp,,60.9576490,10.7355860,,,0,
761015356,,Bergsengkrysset,,61.0417520,10.4978080,,,0,
761015357,,Brøttum skole,,61.0281910,10.5564540,,,0,
761015358,,Solstadkrysset,,61.0245780,10.5561660,,,0,
761015359,,Mæhlum,,61.0300750,10.5473100,,,0,
761015360,,Mæhlumslykkja,,61.0331730,10.5432950,,,0,
761015361,,Holtekrysset,,61.0352940,10.5455650,,,0,
761015362,,Krokrampa,,61.0383870,10.5309030,,,0,
761015363,,Kinne,,61.0292780,10.5782380,,,0,
761015364,,Tokstad,,61.0284610,10.5689420,,,0,
761015365,,Tømmermyra,,61.0282750,10.5328220,,,0,
761015366,,Brøttumskrysset,,61.0264470,10.5480590,,,0,
761015368,,Hylla,,60.8436090,10.8231830,,,0,
761015369,,Jessnes øvre,,60.8343540,10.9875450,,,0,
761015371,,Vika,,60.8373220,10.9805540,,,0,
761015372,,Hansen,,60.8395880,10.9803810,,,0,
761015373,,Brånås,,60.8224560,11.0187730,,,0,
761015374,,Steens kalkbrenneri,,60.8208470,11.0094760,,,0,
761015378,,Idyllen,,60.8263850,10.9938200,,,0,
761015379,,Borghild Ruds veg,,60.8237690,11.0031300,,,0,
761015380,,Lefstorvet Mellems plass,,60.8352580,11.0082650,,,0,
761015381,,Jessnes midtre,,60.8334080,10.9853150,,,0,
761015382,,Jessnes stasjon,,60.8295330,10.9845050,,,0,
761015385,,Hulleberg Nes,,60.7886470,10.8806310,,,0,
761015387,,Olrud,,60.8300780,11.0692210,,,0,
761015390,,Haugen Fløtlia,,60.9538230,10.7433930,,,0,
761015391,,Fløtlia,,60.9608840,10.7542710,,,0,
761015392,,Brennlien,,60.9655880,10.8783250,,,0,
761015393,,Storlien,,60.9318350,10.8362700,,,0,
761015394,,Storlitajet,,60.9343070,10.8340320,,,0,
761015395,,Torsæter,,60.9418180,10.9785880,,,0,
761015397,,Torsæter lille,,60.9444730,10.9764810,,,0,
761015398,,Fiskersvingen,,61.0943910,10.6552470,,,0,
761015399,,Lundvoll,,61.0665250,10.6614460,,,0,
761015400,,Furnes kirke,,60.8421940,11.0219870,,,0,
761015401,,Haave Furnes,,60.8522450,11.0086500,,,0,
761015402,,Stenbergvegen,,60.8194850,11.0625950,,,0,
761015404,,Kvarbergvika,,60.8716930,10.8990160,,,0,
761015405,,Sanden Nesvegen,,60.8679620,10.9094960,,,0,
761015406,,Skaugen,,60.9543910,10.6780690,,,0,
761015408,,Mausettajet,,60.9259190,11.0062020,,,0,
761015409,,Mauset skole,,60.9208760,10.9996860,,,0,
761015410,,Åskrysset,,60.8970870,10.8127970,,,0,
761015411,,Granlien,,60.7453040,11.0095750,,,0,
761015412,,Hovinsholm,,60.7199630,11.0056820,,,0,
761015413,,Grønnerud,,60.7510870,10.9599290,,,0,
761015415,,Helgøya kapell,,60.7441480,10.9583860,,,0,
761015416,,Heggen,,60.7521210,10.9658100,,,0,
761015417,,Fjellhaug,,60.7374880,10.9580910,,,0,
761015418,,Avlangrud,,60.7506870,10.9956160,,,0,
761015419,,Grimsrud,,60.7311780,10.9651900,,,0,
761015420,,Fagerheim,,60.7497290,11.0044200,,,0,
761015421,,Raknerud,,60.7263300,10.9772710,,,0,
761015422,,Hovelsrud,,60.7224430,10.9869150,,,0,
761015423,,Kjelsrud,,60.7362860,11.0065900,,,0,
761015424,,Ekeberg,,60.7211150,10.9959630,,,0,
761015425,,Nedre Vien,,60.7332840,11.0030460,,,0,
761015426,,Avlangrud vestre,,60.7526130,10.9856230,,,0,
761015427,,Bakkerud,,60.9132960,10.9865390,,,0,
761015428,,Vikhagan,,60.7485240,10.9378630,,,0,
761015429,,Sund,,60.7541580,10.9536200,,,0,
761015430,,Nedre Sund,,60.7549020,10.9483980,,,0,
761015431,,Arneberg,,60.9968800,10.7969930,,,0,
761015432,,Mesnalia,,61.1025280,10.6965070,,,0,
761015433,,Gråsgårdenga,,61.1293680,10.6420350,,,0,
761015434,,Labussa,,61.0963440,10.6796300,,,0,
761015435,,Håkenstad,,61.1118430,10.6819180,,,0,
761015436,,Kvernenga,,61.1284410,10.6473540,,,0,
761015437,,Arnestad,,61.1097340,10.6860930,,,0,
761015439,,Dalheim,,61.0970840,10.6362260,,,0,
761015440,,Olestad,,61.1180460,10.6725770,,,0,
761015441,,Messenlia,,61.1226580,10.6642070,,,0,
761015442,,Vold (Mesnali),,61.0961530,10.6477520,,,0,
761015443,,Nybuvegen (Sjusjøen),,61.1361350,10.6927010,,,0,
761015446,,Korslund,,60.8572960,10.8332230,,,0,
761015447,,Tangnes,,60.8244600,10.7121980,,,0,
761015448,,Dalby Tangnesvegen,,60.8366700,10.7624550,,,0,
761015450,,Fredheim kursted,,60.7782750,10.8656790,,,0,
761015452,,Alhaug,,60.8001060,10.9219940,,,0,
761015454,,Øvre Alm,,61.0190960,10.5704040,,,0,
761015455,,Almsbakken,,61.0148280,10.5844950,,,0,
761015456,,Amundrud,,60.9172440,10.9920430,,,0,
761015458,,Arnkværn,,60.8350140,11.0827320,,,0,
761015461,,Bakketun,,60.8426780,10.7937400,,,0,
761015462,,Bangsberg,,60.8593860,10.9120220,,,0,
761015463,,Bekkeli,,60.9180370,10.9171590,,,0,
761015464,,Stor-Berg,,60.9797670,10.6506680,,,0,
761015465,,Nedre Berg Brøttum,,61.0327530,10.5170250,,,0,
761015466,,Øvre Berg,,61.0385130,10.5157640,,,0,
761015467,,Dalby Brøttum,,61.0386730,10.5025330,,,0,
761015468,,Bergsmeieriet,,60.8016590,10.8731410,,,0,
761015469,,Hove,,60.7963710,10.8863760,,,0,
761015470,,Bergaust,,60.9105760,10.9668760,,,0,
761015471,,Berger sag,,60.9116740,10.9850370,,,0,
761015472,,Bergshøgda,,60.8563390,10.9901080,,,0,
761015473,,Bjørke,,60.9224400,10.8579980,,,0,
761015474,,Bjørnerud,,60.8815770,11.0220100,,,0,
761015475,,Bogsti,,60.8953930,10.8544890,,,0,
761015476,,Bratberg Jølstad,,60.8396150,10.8084740,,,0,
761015477,,Bratberg Tingnes,,60.7732240,10.9464610,,,0,
761015478,,Bratten,,60.9729390,10.9753850,,,0,
761015479,,Bredvold,,60.7847630,10.7842730,,,0,
761015482,,Brodal,,60.8880350,11.0343800,,,0,
761015484,,Midtbruket,,61.0460510,10.6480400,,,0,
761015485,,Brukrokrysset,,61.0428700,10.6232450,,,0,
761015486,,Gammelenga,,61.0452540,10.6355160,,,0,
761015487,,Bråten Mengshol,,60.8175390,10.7233390,,,0,
761015488,,Byenkrysset,,60.9989700,10.6893900,,,0,
761015489,,Bårdseth,,60.9518010,10.7792720,,,0,
761015491,,Dalby Brumundvegen,,60.9737700,10.9632400,,,0,
761015492,,Dalerstuen,,60.8620760,11.0903690,,,0,
761015493,,Danielsberg,,60.9833110,10.8009040,,,0,
761015494,,Dehli,,61.0154000,10.5529220,,,0,
761015495,,Doknes,,60.8210750,10.8724010,,,0,
761015496,,Evenrud,,60.8191150,10.8512120,,,0,
761015497,,Duenger,,60.8092160,10.9205180,,,0,
761015498,,Dusgård,,60.9571650,10.7026670,,,0,
761015499,,Elgeseth,,60.8860020,10.8335990,,,0,
761015500,,Ellevsæter,,60.9782070,10.8412190,,,0,
761015501,,Eng,,60.7845420,10.8882890,,,0,
761015502,,Engebakk,,60.8703520,11.0479170,,,0,
761015503,,Engeskaug,,60.9177250,11.0021450,,,0,
761015504,,Fagertun,,60.8523750,10.8070770,,,0,
761015505,,Falkendal,,60.9596060,10.9830910,,,0,
761015506,,Fangberget,,60.8955230,10.8764320,,,0,
761015507,,Faråsenkrysset,,60.9491880,10.9897000,,,0,
761015508,,Faråsen,,60.9504780,10.9950070,,,0,
761015509,,Fauskerudhøgda,,61.0735590,10.5546400,,,0,
761015510,,Fossum,,60.8982050,10.9647670,,,0,
761015511,,Framnes,,60.8790930,10.8946290,,,0,
761015512,,Framnesbrua,,60.8835180,10.8980250,,,0,
761015513,,Freng,,61.0072360,10.5633440,,,0,
761015514,,Korslund Freng,,61.0117190,10.5538340,,,0,
761015515,,Frydenberg,,60.8291280,11.0140790,,,0,
761015516,,Frøyseth,,60.8249240,11.0307930,,,0,
761015517,,Gaven,,60.8710210,10.8349130,,,0,
761015518,,Gimse,,60.9529880,10.9944800,,,0,
761015519,,Gjerlaug,,60.8757250,11.0395840,,,0,
761015520,,Nedre Gjestvang,,60.7736660,10.8318800,,,0,
761015522,,Øvre Gjestvang,,60.7747760,10.8393800,,,0,
761015523,,Granerud,,60.8966900,11.0292170,,,0,
761015525,,Grasbakken,,61.0618020,10.6563060,,,0,
761015526,,Grindal,,60.8680500,11.0541610,,,0,
761015527,,Gropen,,60.8962210,10.8175030,,,0,
761015528,,Grøtholm,,60.8683620,11.0821960,,,0,
761015529,,Gubberud,,60.7968220,10.7741020,,,0,
761015530,,Gundersvea,,60.9641570,10.9597840,,,0,
761015532,,Gålåskrysset,,60.8628920,11.0717850,,,0,
761015533,,Gålåsbana,,60.8471570,11.0781480,,,0,
761015534,,Gålåsgutua/Gålåsvegen,,60.8583530,11.0597800,,,0,
761015535,,Gårum,,60.7945900,10.8712590,,,0,
761015536,,Haga mølle,,60.8404240,11.0831210,,,0,
761015537,,Haga Bruk,,60.9602700,10.7656150,,,0,
761015538,,Hagelund,,60.9043850,10.9720260,,,0,
761015539,,Bruen,,60.9080350,10.9746490,,,0,
761015540,,Hagelund skole,,60.8169780,10.9031830,,,0,
761015541,,Vassli (Halla),,61.0485500,10.4902770,,,0,
761015543,,Harstad,,60.9165230,10.8515110,,,0,
761015544,,Haug,,60.8194890,10.9162050,,,0,
761015547,,Hauger,,60.9778370,10.6731330,,,0,
761015548,,Haugli,,60.8752210,11.0307640,,,0,
761015549,,Haugom,,60.8265150,10.7635890,,,0,
761015550,,Helseth,,60.8022120,10.8103890,,,0,
761015552,,Heramb,,60.8546560,10.8193200,,,0,
761015553,,Herset,,60.8452950,10.8287450,,,0,
761015554,,Hobrenna,,60.8176040,10.7562400,,,0,
761015555,,Holm,,60.9002840,11.0344960,,,0,
761015556,,Nord-Holo,,60.8366550,10.7709920,,,0,
761015557,,Pleiehjemmet,,60.8318790,10.7676730,,,0,
761015558,,Holo,,60.8337400,10.7864130,,,0,
761015562,,Husum,,60.8719560,11.0838310,,,0,
761015563,,Høylund,,60.7798650,10.8052700,,,0,
761015564,,Håkenåsen,,60.9967120,10.6336480,,,0,
761015565,,Storihle,,60.8465690,10.9742410,,,0,
761015566,,Ihle gård,,60.8131260,10.8063340,,,0,
761015567,,Jevanord,,60.8496820,10.9743230,,,0,
761015568,,Jørgensborggrinda,,61.0692830,10.5613060,,,0,
761015569,,Kilde,,60.8765640,11.0197210,,,0,
761015570,,Kilde sk.,,60.9398380,10.6930480,,,0,
761015571,,Kinnsæterhøgda,,61.1004370,10.6292930,,,0,
761015572,,Kirkeby,,60.8736080,11.0575390,,,0,
761015573,,Kise,,60.7782970,10.8184240,,,0,
761015574,,Kjellvold,,60.9812890,10.8259450,,,0,
761015576,,Kjosberget Harby,,60.9660000,10.6594500,,,0,
761015578,,Kjos,,60.9192350,10.7678080,,,0,
761015579,,Kløvstad,,60.9970470,10.6119000,,,0,
761015580,,Knapper (Brumundvegen),,60.9277040,10.9807750,,,0,
761015581,,Knatterud,,60.8050230,10.9222150,,,0,
761015582,,Kokshus,,60.7804990,10.8917260,,,0,
761015583,,Kolostua,,60.9453050,10.8111630,,,0,
761015584,,Kolstad,,60.8809780,10.8211140,,,0,
761015585,,Kongelhol,,60.8749200,10.9619360,,,0,
761015586,,Krogrud,,60.8314900,10.7424500,,,0,
761015587,,Krogvik,,60.8873440,10.7488490,,,0,
761015588,,Kråkerudkrysset,,60.8433380,10.7900590,,,0,
761015590,,Kulperudenga,,61.0621870,10.6126160,,,0,
761015591,,Kvam,,60.7902030,10.9304960,,,0,
761015592,,Dal mølle,,60.8272930,10.8920790,,,0,
761015593,,Kvernvolden,,60.8232500,10.8839490,,,0,
761015596,,Langgård,,60.8067700,10.8728890,,,0,
761015597,,Langtjernet,,61.0549160,10.6084490,,,0,
761015598,,Lie,,60.7900010,10.7698300,,,0,
761015599,,Lierkrysset,,60.9943890,10.6437170,,,0,
761015600,,Lillehoff,,60.8545760,10.9969580,,,0,
761015601,,Lillesveen,,60.8586240,10.9714690,,,0,
761015602,,Bjørgekrysset,,60.8612900,11.1008150,,,0,
761015605,,Lundehagen,,60.9603960,10.6827990,,,0,
761015606,,Løberg,,60.8653870,11.0624990,,,0,
761015607,,Løvli,,60.9044880,10.7201950,,,0,
761015608,,Løvstuen,,60.9988400,10.5872120,,,0,
761015609,,Mariendal,,60.9371380,10.9915130,,,0,
761015610,,Maurud,,60.8647500,11.0805440,,,0,
761015611,,Meieribakken,,60.9147190,10.8591720,,,0,
761015612,,Monsbakken,,60.8460580,10.9074900,,,0,
761015615,,Mytsvingen,,61.0791050,10.5533730,,,0,
761015616,,Mæhlum,,60.9085010,10.9315240,,,0,
761015617,,Bjørge nordre,,60.9127200,10.9260240,,,0,
761015618,,Mæhlum,,60.7969360,10.7845100,,,0,
761015619,,Møllerstua,,61.0390400,10.5902020,,,0,
761015620,,Mikjelstua,,61.0439110,10.5929100,,,0,
761015621,,Sandbakken Mørkved,,60.8675920,10.9601600,,,0,
761015622,,Mørkved skole,,60.8707850,10.9580350,,,0,
761015624,,Narud,,60.9122730,10.9704480,,,0,
761015625,,Nerlien,,60.8353880,10.9101100,,,0,
761015626,,Nordsveen,,60.9115410,10.8662350,,,0,
761015627,,Nordvang,,60.9919890,10.6746160,,,0,
761015629,,Søgårdskrysset,,60.9243580,11.0269360,,,0,
761015631,,Jonsdal,,60.9213290,11.0330340,,,0,
761015632,,Øverlia Nybygda,,60.9178920,11.0353240,,,0,
761015633,,Nybygda,,60.9266590,11.0298500,,,0,
761015634,,Nydal Statoil,,60.8423460,11.0474890,,,0,
761015635,,Jensbakken,,60.8459510,11.0426740,,,0,
761015636,,Nermarka,,60.8439290,11.0467600,,,0,
761015637,,Nydalsdumpa,,60.8472600,11.0302220,,,0,
761015638,,Nysætra,,60.9810260,10.9614320,,,0,
761015639,,Olasveen,,61.0662080,10.6774780,,,0,
761015640,,Ottersrud,,60.9184000,10.8670790,,,0,
761015641,,Østre Ousdal,,60.7968100,10.9249210,,,0,
761015643,,Pinnerud,,60.8872910,11.0258730,,,0,
761015645,,Refling,,60.8541720,10.7742440,,,0,
761015646,,Ring stasjon,,60.9608880,10.6677530,,,0,
761015647,,Vea,,60.9522480,10.6808550,,,0,
761015648,,Hulleberg Ring,,60.9587250,10.7240830,,,0,
761015650,,Melkehuset,,60.9414290,10.8777310,,,0,
761015651,,Klevbakken,,60.9388580,10.8843730,,,0,
761015654,,Skansvegen,,60.8899730,10.9121200,,,0,
761015656,,Ringen rekreasjonshjem,,60.9666180,10.6741130,,,0,
761015657,,Strandbakken,,60.8894350,10.8896220,,,0,
761015658,,Ruberg,,60.7968100,10.8600680,,,0,
761015659,,Ruud Brøttum,,61.0519520,10.4863430,,,0,
761015660,,Ryen,,60.8902550,10.8447720,,,0,
761015661,,Rønningen,,60.9358180,10.8918900,,,0,
761015662,,Lerbrua,,60.9349820,10.9988170,,,0,
